,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
8000,8000.0,0.0,-0.07202889897598361,-0.011999720123145974,0.1641711163573872,-0.30728983734421733,-0.22253744893327287,-0.011999720123145974,0.08365211198033334,0.09803039954038481
8064,8064.0,0.0,-0.13620547727530566,-0.0792401343408902,0.18313138991746072,-0.4236801627768963,-0.07619155696777123,-0.0792401343408902,-0.22937128809548418,0.12745575580451363
8128,8128.0,0.0,0.009738083542173731,0.054517678887955674,0.22541578560688574,-0.3508423462158004,0.21579664094416695,0.054517678887955674,-0.12716683323568947,0.2563852773302359
8192,8192.0,0.0,0.14062189543533546,0.01334673658967893,0.1847711620087204,0.01334673658967893,0.33681343622333165,-0.04417389681873326,0.3924021550585289,0.004721046123871087
8256,8256.0,0.0,0.003543730019021296,0.035498443688156446,0.18054743933311343,0.035498443688156446,0.11588742623694959,-0.17684718723761558,-0.21940012176769946,0.2625800891753155
8320,8320.0,0.0,0.029674236443487524,0.0864151273308604,0.149029050808692,-0.23445202078312152,0.147900590104403,0.17453820319059585,-0.026030717625300116,0.0864151273308604
8384,8384.0,0.0,-0.019716300532475552,-0.023823077016241097,0.11035596012744889,-0.023823077016241097,-0.15499319110304127,0.03391174549864701,0.15736752018931413,-0.11104450023105654
8448,8448.0,0.0,0.005746345839248957,-0.051606574055009576,0.2750476727632431,-0.051606574055009576,-0.16906491148433955,0.5201394719656681,0.006019459856865606,-0.2767557170869398
8512,8512.0,0.0,0.08080699349427901,0.03743758511121189,0.09891121654680815,-0.03809027819831143,0.03743758511121189,0.14814814814814808,0.23749296389472824,0.019046548515618256
8576,8576.0,0.0,0.04841194912599476,-0.019283849775812757,0.12438308520753345,0.22547749100730352,-0.07161824784384932,0.16983860434742018,-0.06235425210508783,-0.019283849775812757
8640,8640.0,0.0,-0.018003984448931205,-0.08870662025709075,0.1830203668024742,-0.2190584616129929,-0.1725828415796642,0.25551590633454596,-0.08870662025709075,0.13481209487054588
8704,8704.0,0.0,0.0916310405597652,-0.0871933016139568,0.3136075685241888,0.38542032531156534,-0.10996368588288713,-0.0871933016139568,-0.2706804057391644,0.5405722707232691
8768,8768.0,0.0,0.06665042458695924,0.08468274250003048,0.07423567060211125,0.08468274250003048,-0.057194734453018696,0.04692601921821036,0.0868571297285498,0.1719809659410243
8832,8832.0,0.0,0.16320292650839946,0.19644802541988188,0.1361869236471243,0.309203434786295,0.19644802541988188,0.22984886649874037,0.17374872201353225,-0.09323441617645224
8896,8896.0,0.0,-0.01237703295199949,-0.01308424293310962,0.09235742294239839,-0.011808591810287086,-0.057546527462551025,-0.01308424293310962,0.15095748469288103,-0.13040328724693076
8960,8960.0,0.0,0.008976672260554819,0.04661635133427532,0.15893078999893478,0.18305134012377833,0.0669881979119382,0.03969586715178632,0.04661635133427532,-0.2914683952190041
9024,9024.0,0.0,-0.10875104988690669,-0.12360570240433767,0.14867089957115426,-0.27575181367858814,-0.2531434407625966,-0.010192182106539965,-0.12360570240433767,0.11893788951752887
9088,9088.0,0.0,0.1520169970071031,0.16733485705721457,0.12567362302857626,0.20295033124613965,0.35194053563322736,0.038249836738501394,-0.0003905756395674975,0.16733485705721457
9152,9152.0,0.0,0.001687964674810105,-0.011813436223332032,0.11458955353679816,-0.08201823973258053,-0.011813436223332032,-0.1450345181453496,0.06370977932476374,0.18359623815054893
9216,9216.0,0.0,0.11913722646691156,0.19095257721658096,0.18747787977653024,-0.023072171690869024,0.3072628234226055,-0.17214758839443992,0.2926904917806802,0.19095257721658096
9280,9280.0,0.0,0.0636358149811802,0.07225649332000773,0.08106245893666271,-0.05085566872963751,0.16337948252383105,-0.002962030040115932,0.07225649332000773,0.1363607978318157
9344,9344.0,0.0,0.0950765634974384,0.1030636841645121,0.09145386635799678,0.15526784308500996,-0.07197004085338185,0.09283748484000355,0.1961838462510482,0.1030636841645121
9408,9408.0,0.0,0.1374985459607548,0.12861070403429958,0.08339387902821814,0.12861070403429958,0.22318429414434854,0.10440572814628217,0.003170555191784204,0.2281214482870596
9472,9472.0,0.0,0.0018399774536143054,-0.0039517064709194034,0.17135280535581415,-0.2979035207770658,-0.005129369042215115,0.09464502285660957,-0.0039517064709194034,0.22153946070166225
9536,9536.0,0.0,0.11349387136874056,0.0847204512297389,0.22035294639258546,-0.23670473675923787,0.2312755333635952,0.05524069409459804,0.0847204512297389,0.4329374149150086
9600,9600.0,0.0,0.2539156334153227,0.3596300960910531,0.2352319421115245,0.06853827800452997,0.5141171130276894,0.3596300960910531,-0.1075806136632548,0.434873293616596
9664,9664.0,0.0,0.1218798943168892,0.06798313632238574,0.173064154499041,0.03136846439860994,0.1626758965047662,-0.0828552103741022,0.06798313632238574,0.43022718473278626
9728,9728.0,0.0,0.1464607632305827,0.18905858272675555,0.2688753083790656,0.18905858272675555,-0.20072628234226056,0.21032745591939514,-0.05416365119297888,0.5878077110420022
9792,9792.0,0.0,-0.012452581661883422,-0.0985381568907673,0.16620916140578781,-0.0985381568907673,-0.13177485247389922,0.06861647541748288,-0.1763104387083434,0.27574406434610993
